timestamp,temperature_f,humidity_pct,apparent_temp_f,precipitation_in,wind_speed_mph
2024-01-01 00:00:00,58.7,86,58.2,0.0,4.6
2024-01-01 01:00:00,59.5,86,59.4,0.0,4.2
2024-01-01 02:00:00,57.7,91,57.6,0.8,4.3
2024-01-01 03:00:00,58.2,93,58.0,0.1,4.9
2024-01-01 04:00:00,60.6,87,61.5,0.1,3.1
2024-01-01 05:00:00,57.3,95,58.0,0.2,2.6
2024-01-01 06:00:00,56.0,97,56.4,0.3,2.9
2024-01-01 07:00:00,56.1,97,56.6,0.0,2.9
2024-01-01 08:00:00,58.6,98,60.0,0.6,2.8
2024-01-01 09:00:00,59.1,97,58.4,0.2,8.1
2024-01-01 10:00:00,60.3,92,59.7,0.0,7.7
2024-01-01 11:00:00,60.4,89,58.6,0.1,9.8
2024-01-01 12:00:00,60.2,86,57.5,0.1,11.0
2024-01-01 13:00:00,60.3,83,57.4,0.0,10.6
2024-01-01 14:00:00,61.3,76,58.1,0.0,10.4
2024-01-01 15:00:00,64.0,68,60.5,0.0,10.4
2024-01-01 16:00:00,64.2,65,60.3,0.0,10.7
2024-01-01 17:00:00,63.0,63,58.7,0.0,10.3
2024-01-01 18:00:00,60.3,68,56.9,0.0,7.7
2024-01-01 19:00:00,56.8,72,53.4,0.0,6.8
2024-01-01 20:00:00,54.6,70,49.9,0.0,8.1
2024-01-01 21:00:00,53.7,64,47.7,0.0,9.4
2024-01-01 22:00:00,52.1,65,46.2,0.0,8.6
2024-01-01 23:00:00,50.7,68,45.2,0.0,7.7
2024-01-02 00:00:00,49.2,67,43.6,0.0,6.9
2024-01-02 01:00:00,47.7,67,41.7,0.0,7.0
2024-01-02 02:00:00,46.5,67,40.2,0.0,7.5
2024-01-02 03:00:00,45.4,68,38.9,0.0,7.6
2024-01-02 04:00:00,44.4,68,37.8,0.0,7.8
2024-01-02 05:00:00,43.5,68,36.6,0.0,7.9
2024-01-02 06:00:00,42.7,68,35.9,0.0,7.4
2024-01-02 07:00:00,42.1,66,34.9,0.0,7.7
2024-01-02 08:00:00,41.5,69,34.4,0.0,7.7
2024-01-02 09:00:00,42.1,69,34.8,0.0,8.4
2024-01-02 10:00:00,45.1,64,37.7,0.0,8.9
2024-01-02 11:00:00,48.5,61,41.5,0.0,8.9
2024-01-02 12:00:00,51.3,59,44.7,0.0,8.8
2024-01-02 13:00:00,54.0,60,47.7,0.0,9.5
2024-01-02 14:00:00,55.8,63,50.2,0.0,9.2
2024-01-02 15:00:00,56.8,66,50.9,0.0,11.0
2024-01-02 16:00:00,56.8,65,49.9,0.0,13.3
2024-01-02 17:00:00,56.5,65,49.9,0.4,12.3
2024-01-02 18:00:00,54.6,74,49.2,1.2,10.6
2024-01-02 19:00:00,53.0,78,47.1,0.0,11.7
2024-01-02 20:00:00,50.8,83,44.2,0.3,13.0
2024-01-02 21:00:00,50.0,84,44.2,0.0,10.8
2024-01-02 22:00:00,50.1,89,43.7,2.0,13.2
2024-01-02 23:00:00,50.1,90,45.3,3.8,9.7
2024-01-03 00:00:00,48.9,92,42.3,4.3,13.6
2024-01-03 01:00:00,48.4,90,41.5,9.7,13.6
2024-01-03 02:00:00,48.2,92,41.8,10.3,12.6
2024-01-03 03:00:00,48.1,92,40.8,5.3,14.7
2024-01-03 04:00:00,47.5,88,39.9,0.1,14.4
2024-01-03 05:00:00,46.5,88,39.8,0.0,11.7
2024-01-03 06:00:00,44.8,91,39.9,0.0,7.0
2024-01-03 07:00:00,43.9,93,39.3,0.0,6.0
2024-01-03 08:00:00,45.8,92,40.5,0.0,8.7
2024-01-03 09:00:00,46.2,89,39.9,0.0,10.8
2024-01-03 10:00:00,47.1,86,41.1,0.0,10.4
2024-01-03 11:00:00,48.8,82,43.1,0.0,9.9
2024-01-03 12:00:00,51.0,77,45.8,0.0,8.8
2024-01-03 13:00:00,53.9,71,48.5,0.0,9.7
2024-01-03 14:00:00,56.2,68,51.3,0.0,9.1
2024-01-03 15:00:00,58.0,65,53.4,0.0,8.6
2024-01-03 16:00:00,57.9,65,52.9,0.0,9.5
2024-01-03 17:00:00,56.5,67,51.4,0.0,9.4
2024-01-03 18:00:00,55.4,68,50.5,0.0,8.5
2024-01-03 19:00:00,53.1,75,50.4,0.0,3.4
2024-01-03 20:00:00,49.6,84,45.5,0.0,6.7
2024-01-03 21:00:00,48.6,86,44.1,0.0,7.2
2024-01-03 22:00:00,47.6,88,43.3,0.0,6.6
2024-01-03 23:00:00,46.3,91,42.4,0.0,5.6
2024-01-04 00:00:00,45.0,93,41.3,0.0,4.5
2024-01-04 01:00:00,45.1,91,41.3,0.0,4.6
2024-01-04 02:00:00,44.6,90,40.4,0.0,5.2
2024-01-04 03:00:00,43.2,90,38.9,0.0,4.7
2024-01-04 04:00:00,42.4,90,37.9,0.0,4.6
2024-01-04 05:00:00,41.7,90,37.2,0.0,4.5
2024-01-04 06:00:00,41.0,90,36.4,0.0,4.5
2024-01-04 07:00:00,40.7,90,36.0,0.0,4.7
2024-01-04 08:00:00,40.2,91,35.1,0.0,5.2
2024-01-04 09:00:00,42.1,87,36.7,0.0,6.4
2024-01-04 10:00:00,46.7,79,41.6,0.0,6.6
2024-01-04 11:00:00,51.3,70,45.9,0.0,7.8
2024-01-04 12:00:00,55.1,62,48.9,0.0,10.2
2024-01-04 13:00:00,57.5,57,51.0,0.0,12.0
2024-01-04 14:00:00,58.5,58,51.6,0.0,13.7
2024-01-04 15:00:00,58.7,56,50.5,0.0,15.4
2024-01-04 16:00:00,57.9,59,50.0,0.0,15.0
2024-01-04 17:00:00,56.8,59,48.5,0.0,15.1
2024-01-04 18:00:00,55.0,63,47.6,0.0,13.2
2024-01-04 19:00:00,53.5,67,45.8,0.0,14.1
2024-01-04 20:00:00,54.1,53,44.9,0.0,15.2
2024-01-04 21:00:00,53.4,59,45.5,0.0,12.9
2024-01-04 22:00:00,52.5,64,44.8,0.0,13.0
2024-01-04 23:00:00,53.8,66,46.2,0.0,13.7
2024-01-05 00:00:00,54.1,72,47.0,0.1,13.6
2024-01-05 01:00:00,54.5,77,47.4,0.1,15.2
2024-01-05 02:00:00,55.3,78,49.0,0.1,14.1
2024-01-05 03:00:00,55.7,81,49.4,0.1,14.8
2024-01-05 04:00:00,55.8,87,50.2,0.8,14.4
2024-01-05 05:00:00,56.0,90,49.3,5.2,18.2
2024-01-05 06:00:00,56.0,91,50.4,2.7,15.9
2024-01-05 07:00:00,55.0,94,51.8,10.5,10.2
2024-01-05 08:00:00,57.6,95,58.4,6.7,2.6
2024-01-05 09:00:00,49.9,95,41.5,18.6,19.1
2024-01-05 10:00:00,49.3,95,42.3,9.8,15.3
2024-01-05 11:00:00,50.1,94,44.6,0.7,11.9
2024-01-05 12:00:00,50.7,89,44.1,0.2,14.1
2024-01-05 13:00:00,52.7,87,47.8,0.0,10.9
2024-01-05 14:00:00,58.4,77,54.8,0.0,10.8
2024-01-05 15:00:00,61.6,67,57.1,0.0,11.5
2024-01-05 16:00:00,62.4,59,57.0,0.0,11.6
2024-01-05 17:00:00,62.3,56,57.1,0.0,10.1
2024-01-05 18:00:00,60.1,60,56.2,0.0,6.7
2024-01-05 19:00:00,54.2,68,50.5,0.0,5.2
2024-01-05 20:00:00,52.2,67,47.8,0.0,5.4
2024-01-05 21:00:00,48.8,78,44.3,0.0,6.2
2024-01-05 22:00:00,48.9,78,45.0,0.0,4.8
2024-01-05 23:00:00,47.6,81,44.0,0.0,3.9
2024-01-06 00:00:00,46.6,84,42.9,0.0,4.0
2024-01-06 01:00:00,44.2,90,39.9,0.0,5.4
2024-01-06 02:00:00,43.3,91,38.8,0.0,5.6
2024-01-06 03:00:00,43.1,92,38.8,0.0,5.0
2024-01-06 04:00:00,44.0,90,39.5,0.0,5.5
2024-01-06 05:00:00,44.0,87,39.6,0.0,4.9
2024-01-06 06:00:00,42.7,87,37.8,0.0,5.5
2024-01-06 07:00:00,42.4,87,37.7,0.0,5.0
2024-01-06 08:00:00,39.9,95,35.1,0.0,5.0
2024-01-06 09:00:00,42.4,93,38.1,0.0,4.6
2024-01-06 10:00:00,47.8,85,43.6,0.0,5.9
2024-01-06 11:00:00,52.4,74,48.6,0.0,5.7
2024-01-06 12:00:00,55.9,64,52.0,0.0,5.4
2024-01-06 13:00:00,58.2,59,54.7,0.0,5.9
2024-01-06 14:00:00,60.0,55,56.3,0.0,7.1
2024-01-06 15:00:00,61.1,54,56.8,0.0,7.4
2024-01-06 16:00:00,61.4,53,57.2,0.0,6.5
2024-01-06 17:00:00,61.1,53,57.2,0.0,5.5
2024-01-06 18:00:00,58.3,66,56.2,0.0,3.0
2024-01-06 19:00:00,52.6,74,49.0,0.0,5.2
2024-01-06 20:00:00,53.2,72,49.7,0.0,5.0
2024-01-06 21:00:00,51.2,77,47.7,0.0,4.8
2024-01-06 22:00:00,49.3,82,45.2,0.0,5.9
2024-01-06 23:00:00,48.6,79,43.6,0.0,7.2
2024-01-07 00:00:00,47.8,79,42.9,0.0,6.5
2024-01-07 01:00:00,46.6,82,42.2,0.0,5.4
2024-01-07 02:00:00,44.8,87,40.8,0.0,4.3
2024-01-07 03:00:00,43.2,90,39.1,0.0,4.3
2024-01-07 04:00:00,43.3,89,39.0,0.0,4.5
2024-01-07 05:00:00,42.7,88,38.3,0.0,4.4
2024-01-07 06:00:00,41.5,90,36.6,0.0,5.1
2024-01-07 07:00:00,40.4,91,35.3,0.0,5.3
2024-01-07 08:00:00,40.8,95,36.5,0.0,4.3
2024-01-07 09:00:00,42.6,92,38.5,0.0,4.4
2024-01-07 10:00:00,47.9,85,44.0,0.0,5.6
2024-01-07 11:00:00,53.0,75,49.0,0.0,6.5
2024-01-07 12:00:00,56.5,63,51.5,0.0,8.1
2024-01-07 13:00:00,58.7,54,53.5,0.0,9.3
2024-01-07 14:00:00,59.8,49,54.0,0.0,9.9
2024-01-07 15:00:00,59.9,51,53.4,0.0,10.6
2024-01-07 16:00:00,59.4,52,52.1,0.0,12.2
2024-01-07 17:00:00,57.5,53,49.6,0.0,13.0
2024-01-07 18:00:00,54.8,63,48.2,0.0,11.1
2024-01-07 19:00:00,52.4,75,46.1,0.0,11.6
2024-01-07 20:00:00,51.1,78,45.2,0.0,10.8
2024-01-07 21:00:00,51.2,78,44.7,0.0,12.0
2024-01-07 22:00:00,52.4,76,45.5,0.0,13.4
2024-01-07 23:00:00,53.5,75,46.6,0.0,13.7
2024-01-08 00:00:00,54.1,77,48.0,0.0,12.6
2024-01-08 01:00:00,55.8,76,49.3,0.0,14.1
2024-01-08 02:00:00,57.1,77,50.2,0.0,16.4
2024-01-08 03:00:00,57.5,79,51.0,0.0,16.1
2024-01-08 04:00:00,59.1,76,52.8,0.0,16.1
2024-01-08 05:00:00,61.3,73,54.7,0.0,17.4
2024-01-08 06:00:00,61.7,77,55.4,0.1,18.1
2024-01-08 07:00:00,61.3,85,55.8,0.5,18.2
2024-01-08 08:00:00,60.9,93,55.9,1.1,18.7
2024-01-08 09:00:00,62.2,94,58.5,4.6,16.9
2024-01-08 10:00:00,63.8,94,60.9,1.9,16.5
2024-01-08 11:00:00,65.1,92,62.4,0.4,17.3
2024-01-08 12:00:00,66.5,87,62.3,0.2,20.3
2024-01-08 13:00:00,65.6,92,63.6,0.6,15.7
2024-01-08 14:00:00,69.4,89,68.7,0.9,16.2
2024-01-08 15:00:00,73.7,85,71.4,0.5,22.7
2024-01-08 16:00:00,75.6,80,72.2,0.6,25.3
2024-01-08 17:00:00,69.0,87,63.8,2.8,25.3
2024-01-08 18:00:00,57.7,76,49.7,4.9,18.8
2024-01-08 19:00:00,55.7,73,50.9,11.9,9.5
2024-01-08 20:00:00,56.1,70,50.0,0.9,12.3
2024-01-08 21:00:00,56.7,57,49.7,0.1,11.5
2024-01-08 22:00:00,56.8,51,48.9,0.4,12.3
2024-01-08 23:00:00,55.6,43,45.7,0.5,14.9
2024-01-09 00:00:00,53.1,48,46.1,0.6,8.3
2024-01-09 01:00:00,50.8,60,42.5,0.6,12.7
2024-01-09 02:00:00,50.7,54,39.4,0.3,18.8
2024-01-09 03:00:00,48.4,41,35.9,0.3,18.6
2024-01-09 04:00:00,46.0,37,33.4,0.0,17.7
2024-01-09 05:00:00,45.2,37,32.6,0.0,17.6
2024-01-09 06:00:00,43.3,41,31.4,0.0,15.7
2024-01-09 07:00:00,42.7,41,30.6,0.0,16.3
2024-01-09 08:00:00,42.2,44,30.1,0.0,16.4
2024-01-09 09:00:00,42.2,47,30.4,0.0,16.1
2024-01-09 10:00:00,44.8,46,32.9,0.0,16.8
2024-01-09 11:00:00,46.9,41,32.8,0.0,21.8
2024-01-09 12:00:00,48.7,40,34.5,0.0,22.6
2024-01-09 13:00:00,50.6,39,37.1,0.0,22.5
2024-01-09 14:00:00,52.2,37,39.1,0.0,22.2
2024-01-09 15:00:00,53.1,37,39.9,0.0,21.8
2024-01-09 16:00:00,53.8,36,40.5,0.0,20.8
2024-01-09 17:00:00,53.4,37,40.5,0.0,20.0
2024-01-09 18:00:00,52.0,39,41.1,0.0,15.2
2024-01-09 19:00:00,49.1,41,40.3,0.0,9.9
2024-01-09 20:00:00,46.7,49,39.9,0.0,5.7
2024-01-09 21:00:00,43.7,56,37.1,0.0,5.7
2024-01-09 22:00:00,41.1,64,34.3,0.0,6.2
2024-01-09 23:00:00,39.9,68,33.7,0.0,5.1
2024-01-10 00:00:00,39.4,70,33.3,0.0,4.7
2024-01-10 01:00:00,38.6,72,32.4,0.0,4.8
2024-01-10 02:00:00,36.9,79,30.1,0.0,6.5
2024-01-10 03:00:00,36.5,82,30.5,0.0,4.9
2024-01-10 04:00:00,36.3,83,30.3,0.0,5.1
2024-01-10 05:00:00,36.0,81,29.8,0.0,5.1
2024-01-10 06:00:00,35.8,77,29.4,0.0,5.2
2024-01-10 07:00:00,35.9,73,29.3,0.0,5.2
2024-01-10 08:00:00,36.3,67,29.3,0.0,5.8
2024-01-10 09:00:00,40.4,59,33.0,0.0,6.7
2024-01-10 10:00:00,48.3,51,40.6,0.0,8.8
2024-01-10 11:00:00,55.5,53,49.7,0.0,7.5
2024-01-10 12:00:00,60.8,48,54.0,0.0,11.0
2024-01-10 13:00:00,64.0,47,56.9,0.0,14.3
2024-01-10 14:00:00,65.9,48,58.7,0.0,16.2
2024-01-10 15:00:00,67.6,45,59.8,0.0,16.2
2024-01-10 16:00:00,68.7,42,60.6,0.0,16.1
2024-01-10 17:00:00,67.5,48,61.1,0.0,13.5
2024-01-10 18:00:00,64.9,57,59.9,0.0,11.3
2024-01-10 19:00:00,60.8,67,57.1,0.0,8.8
2024-01-10 20:00:00,58.2,72,54.5,0.0,8.3
2024-01-10 21:00:00,56.1,80,53.3,0.0,6.7
2024-01-10 22:00:00,55.1,85,52.3,0.0,7.2
2024-01-10 23:00:00,55.0,87,52.3,0.0,7.5
2024-01-11 00:00:00,54.8,89,52.3,0.0,6.9
2024-01-11 01:00:00,54.7,90,52.5,0.0,6.5
2024-01-11 02:00:00,55.0,90,52.9,0.0,6.7
2024-01-11 03:00:00,55.2,91,53.4,0.0,6.2
2024-01-11 04:00:00,54.4,93,52.9,0.0,5.4
2024-01-11 05:00:00,53.3,95,51.5,0.0,5.7
2024-01-11 06:00:00,53.2,96,50.9,0.0,6.7
2024-01-11 07:00:00,54.5,96,53.3,0.0,5.4
2024-01-11 08:00:00,58.7,95,58.7,0.0,5.7
2024-01-11 09:00:00,59.8,96,60.0,0.0,6.3
2024-01-11 10:00:00,63.0,95,63.4,0.0,8.3
2024-01-11 11:00:00,64.2,95,65.2,0.1,8.5
2024-01-11 12:00:00,69.0,86,69.3,0.1,12.0
2024-01-11 13:00:00,72.1,75,69.9,0.4,17.1
2024-01-11 14:00:00,74.6,67,71.2,0.3,18.5
2024-01-11 15:00:00,74.7,65,70.5,0.2,19.9
2024-01-11 16:00:00,74.2,70,70.8,0.0,19.7
2024-01-11 17:00:00,72.9,73,69.4,0.0,19.9
2024-01-11 18:00:00,71.2,76,68.8,0.0,16.8
2024-01-11 19:00:00,67.8,86,66.4,0.0,14.8
2024-01-11 20:00:00,68.7,84,67.2,0.1,15.4
2024-01-11 21:00:00,68.5,87,67.1,0.1,15.7
2024-01-11 22:00:00,68.7,88,67.2,0.1,16.6
2024-01-11 23:00:00,67.6,90,66.4,0.1,15.7
2024-01-12 00:00:00,67.5,90,66.2,0.1,15.4
2024-01-12 01:00:00,67.7,91,66.6,0.0,15.9
2024-01-12 02:00:00,68.1,92,66.2,0.0,18.1
2024-01-12 03:00:00,67.9,93,64.9,0.0,20.9
2024-01-12 04:00:00,68.2,93,64.3,0.0,23.4
2024-01-12 05:00:00,66.0,90,60.4,1.8,24.4
2024-01-12 06:00:00,63.9,71,56.9,0.0,19.6
2024-01-12 07:00:00,61.3,40,48.9,0.0,22.4
2024-01-12 08:00:00,62.0,30,49.2,0.0,20.6
2024-01-12 09:00:00,59.3,30,46.3,0.0,20.2
2024-01-12 10:00:00,58.6,38,44.9,0.0,23.6
2024-01-12 11:00:00,52.6,44,38.8,0.0,23.6
2024-01-12 12:00:00,50.2,44,36.1,0.0,23.3
2024-01-12 13:00:00,49.8,41,36.7,0.0,22.1
2024-01-12 14:00:00,49.5,40,37.5,0.0,19.5
2024-01-12 15:00:00,49.6,40,38.5,0.0,17.1
2024-01-12 16:00:00,50.1,39,38.2,0.0,17.1
2024-01-12 17:00:00,49.8,38,38.5,0.0,15.7
2024-01-12 18:00:00,48.3,40,37.7,0.0,13.8
2024-01-12 19:00:00,46.0,41,36.3,0.0,11.4
2024-01-12 20:00:00,45.7,43,37.9,0.0,7.1
2024-01-12 21:00:00,43.4,49,36.6,0.0,5.0
2024-01-12 22:00:00,41.5,55,35.0,0.0,4.3
2024-01-12 23:00:00,39.3,66,32.6,0.0,5.6
2024-01-13 00:00:00,38.6,69,32.1,0.0,5.3
2024-01-13 01:00:00,38.7,68,32.3,0.0,5.0
2024-01-13 02:00:00,37.6,74,31.4,0.0,5.0
2024-01-13 03:00:00,37.6,75,31.8,0.0,4.0
2024-01-13 04:00:00,37.1,73,31.1,0.0,4.3
2024-01-13 05:00:00,36.7,74,30.4,0.0,4.9
2024-01-13 06:00:00,36.1,80,29.3,0.0,6.7
2024-01-13 07:00:00,36.3,83,29.9,0.0,6.1
2024-01-13 08:00:00,34.9,84,28.6,0.0,5.2
2024-01-13 09:00:00,37.9,77,32.0,0.0,4.9
2024-01-13 10:00:00,44.9,68,39.5,0.0,4.8
2024-01-13 11:00:00,51.2,61,46.5,0.0,4.6
2024-01-13 12:00:00,56.0,52,49.9,0.0,8.2
2024-01-13 13:00:00,59.1,46,52.9,0.0,9.9
2024-01-13 14:00:00,61.2,43,54.9,0.0,10.8
2024-01-13 15:00:00,62.2,43,55.5,0.0,11.2
2024-01-13 16:00:00,62.2,45,54.7,0.0,12.1
2024-01-13 17:00:00,61.3,47,53.8,0.0,12.5
2024-01-13 18:00:00,59.0,54,53.2,0.0,9.2
2024-01-13 19:00:00,56.8,58,51.6,0.0,7.5
2024-01-13 20:00:00,56.4,59,51.4,0.0,7.4
2024-01-13 21:00:00,54.6,66,50.2,0.0,6.5
2024-01-13 22:00:00,52.6,74,48.6,0.0,6.1
2024-01-13 23:00:00,50.5,83,47.2,0.0,4.9
2024-01-14 00:00:00,50.2,86,46.7,0.0,5.8
2024-01-14 01:00:00,50.6,87,47.2,0.0,6.3
2024-01-14 02:00:00,48.5,90,44.5,0.0,6.7
2024-01-14 03:00:00,50.1,87,46.6,0.0,5.9
2024-01-14 04:00:00,48.1,92,44.3,0.0,6.5
2024-01-14 05:00:00,46.2,94,42.9,0.0,4.6
2024-01-14 06:00:00,45.3,95,40.3,0.0,8.2
2024-01-14 07:00:00,42.1,84,34.5,0.0,11.1
2024-01-14 08:00:00,40.3,71,31.7,0.0,11.0
2024-01-14 09:00:00,40.2,64,32.1,0.0,9.1
2024-01-14 10:00:00,41.4,59,32.5,0.0,10.6
2024-01-14 11:00:00,43.8,59,35.5,0.0,10.1
2024-01-14 12:00:00,47.4,56,39.4,0.0,9.9
2024-01-14 13:00:00,48.3,58,40.3,0.0,10.7
2024-01-14 14:00:00,48.9,58,41.4,0.0,9.9
2024-01-14 15:00:00,48.7,59,41.1,0.0,10.3
2024-01-14 16:00:00,48.1,61,40.3,0.0,10.8
2024-01-14 17:00:00,46.8,63,38.8,0.0,10.8
2024-01-14 18:00:00,45.8,64,38.0,0.0,10.1
2024-01-14 19:00:00,44.8,65,37.2,0.0,9.4
2024-01-14 20:00:00,37.1,73,28.3,0.0,10.8
2024-01-14 21:00:00,36.0,74,26.5,0.0,12.2
2024-01-14 22:00:00,35.2,75,25.5,0.0,12.4
2024-01-14 23:00:00,35.2,76,25.3,0.0,13.0
2024-01-15 00:00:00,34.6,77,24.4,0.0,13.9
2024-01-15 01:00:00,33.8,76,23.8,0.0,13.0
2024-01-15 02:00:00,33.9,69,24.1,0.0,11.9
2024-01-15 03:00:00,33.4,71,23.9,0.0,11.4
2024-01-15 04:00:00,34.0,70,24.7,0.0,10.7
2024-01-15 05:00:00,34.0,73,24.8,0.0,10.8
2024-01-15 06:00:00,34.7,75,25.7,0.0,10.6
2024-01-15 07:00:00,34.4,78,25.2,0.0,11.5
2024-01-15 08:00:00,30.4,85,20.0,0.1,13.6
2024-01-15 09:00:00,30.0,91,20.3,0.5,12.5
2024-01-15 10:00:00,30.8,87,20.1,0.2,14.9
2024-01-15 11:00:00,30.9,92,21.4,1.8,12.3
2024-01-15 12:00:00,33.3,86,24.1,0.1,11.7
2024-01-15 13:00:00,32.7,84,22.7,0.0,13.4
2024-01-15 14:00:00,32.7,84,22.7,0.0,13.4
2024-01-15 15:00:00,33.8,81,24.4,0.1,12.1
2024-01-15 16:00:00,33.5,84,24.6,0.1,11.0
2024-01-15 17:00:00,34.6,82,25.1,0.0,12.5
2024-01-15 18:00:00,34.4,80,25.2,0.0,11.7
2024-01-15 19:00:00,34.2,75,24.7,0.0,11.7
2024-01-15 20:00:00,27.0,77,16.2,0.0,13.0
2024-01-15 21:00:00,26.3,73,15.1,0.0,13.8
2024-01-15 22:00:00,25.7,70,13.5,0.0,15.6
2024-01-15 23:00:00,24.4,70,12.3,0.0,15.3
2024-01-16 00:00:00,23.7,70,11.3,0.0,15.7
2024-01-16 01:00:00,23.1,68,10.4,0.0,16.1
2024-01-16 02:00:00,22.8,61,10.9,0.0,13.8
2024-01-16 03:00:00,22.8,55,10.7,0.0,14.0
2024-01-16 04:00:00,22.6,52,10.2,0.0,14.6
2024-01-16 05:00:00,22.3,50,9.7,0.0,14.8
2024-01-16 06:00:00,21.6,47,8.2,0.0,16.2
2024-01-16 07:00:00,20.7,42,7.9,0.0,14.4
2024-01-16 08:00:00,18.7,44,6.0,0.0,14.3
2024-01-16 09:00:00,19.1,45,5.9,0.0,15.6
2024-01-16 10:00:00,21.5,45,8.9,0.0,14.3
2024-01-16 11:00:00,23.8,45,11.5,0.0,13.9
2024-01-16 12:00:00,26.9,43,14.9,0.0,13.3
2024-01-16 13:00:00,29.2,40,17.9,0.0,13.6
2024-01-16 14:00:00,31.3,38,20.5,0.0,13.3
2024-01-16 15:00:00,32.8,36,22.0,0.0,12.8
2024-01-16 16:00:00,33.6,34,22.2,0.0,12.3
2024-01-16 17:00:00,33.5,32,22.2,0.0,11.8
2024-01-16 18:00:00,32.2,31,20.9,0.0,11.5
2024-01-16 19:00:00,29.7,33,19.5,0.0,8.8
2024-01-16 20:00:00,28.5,41,19.1,0.0,7.4
2024-01-16 21:00:00,27.2,41,17.4,0.0,8.1
2024-01-16 22:00:00,26.2,43,16.6,0.0,7.5
2024-01-16 23:00:00,25.1,45,16.1,0.0,6.1
2024-01-17 00:00:00,24.1,47,15.5,0.0,5.2
2024-01-17 01:00:00,23.4,49,15.0,0.0,4.7
2024-01-17 02:00:00,23.0,52,14.4,0.0,5.4
2024-01-17 03:00:00,22.9,54,13.9,0.0,6.5
2024-01-17 04:00:00,22.6,57,14.9,0.0,3.5
2024-01-17 05:00:00,22.3,59,14.8,0.0,3.1
2024-01-17 06:00:00,22.2,60,14.6,0.0,3.4
2024-01-17 07:00:00,22.3,60,14.6,0.0,3.8
2024-01-17 08:00:00,20.5,61,13.8,0.0,1.1
2024-01-17 09:00:00,21.7,57,14.7,0.0,1.7
2024-01-17 10:00:00,25.9,48,18.6,0.0,2.5
2024-01-17 11:00:00,30.9,38,23.5,0.0,2.9
2024-01-17 12:00:00,35.4,34,28.1,0.0,2.9
2024-01-17 13:00:00,38.1,48,32.2,0.0,3.9
2024-01-17 14:00:00,40.6,56,34.7,0.0,6.0
2024-01-17 15:00:00,44.0,60,36.4,0.0,10.3
2024-01-17 16:00:00,45.3,60,37.0,0.0,10.9
2024-01-17 17:00:00,46.5,61,38.2,0.0,11.3
2024-01-17 18:00:00,45.9,66,38.8,0.0,8.9
2024-01-17 19:00:00,44.2,71,37.8,0.0,7.3
2024-01-17 20:00:00,41.4,77,35.3,0.0,6.3
2024-01-17 21:00:00,43.7,75,37.1,0.0,8.2
2024-01-17 22:00:00,45.5,78,38.8,0.0,9.6
2024-01-17 23:00:00,46.8,80,40.7,0.0,9.0
2024-01-18 00:00:00,48.3,81,42.7,0.0,9.0
2024-01-18 01:00:00,49.7,84,44.8,0.0,8.7
2024-01-18 02:00:00,51.4,86,47.4,0.0,7.6
2024-01-18 03:00:00,51.9,89,48.6,0.0,7.0
2024-01-18 04:00:00,52.2,92,49.4,0.0,6.4
2024-01-18 05:00:00,52.4,93,49.3,0.0,7.8
2024-01-18 06:00:00,51.7,95,49.4,0.0,5.7
2024-01-18 07:00:00,50.0,97,47.4,0.0,5.7
2024-01-18 08:00:00,49.8,94,47.0,0.0,5.6
2024-01-18 09:00:00,50.5,90,47.0,0.0,6.7
2024-01-18 10:00:00,52.2,86,48.8,0.0,6.8
2024-01-18 11:00:00,55.3,82,51.0,0.0,10.2
2024-01-18 12:00:00,57.5,80,54.4,0.0,8.2
2024-01-18 13:00:00,60.2,77,57.5,0.0,8.2
2024-01-18 14:00:00,63.4,73,61.6,0.0,7.8
2024-01-18 15:00:00,66.9,68,66.0,0.0,8.4
2024-01-18 16:00:00,67.9,68,65.2,0.0,11.8
2024-01-18 17:00:00,69.4,63,65.8,0.0,13.1
2024-01-18 18:00:00,66.8,71,65.3,0.0,9.1
2024-01-18 19:00:00,60.7,86,60.5,0.0,5.5
2024-01-18 20:00:00,57.1,92,55.9,0.0,6.6
2024-01-18 21:00:00,54.7,95,52.9,0.0,6.5
2024-01-18 22:00:00,53.3,96,51.5,0.0,6.0
2024-01-18 23:00:00,51.4,99,49.0,0.0,6.3
2024-01-19 00:00:00,50.0,100,47.5,0.0,6.1
2024-01-19 01:00:00,49.3,100,47.0,0.0,4.9
2024-01-19 02:00:00,49.9,96,46.9,0.0,6.5
2024-01-19 03:00:00,49.0,93,45.0,0.0,7.7
2024-01-19 04:00:00,47.9,88,42.6,0.0,9.3
2024-01-19 05:00:00,46.0,82,39.3,0.0,10.4
2024-01-19 06:00:00,44.3,77,36.0,0.0,13.0
2024-01-19 07:00:00,43.2,72,34.2,0.0,13.1
2024-01-19 08:00:00,43.4,76,35.1,0.0,12.4
2024-01-19 09:00:00,43.6,72,34.6,0.0,13.6
2024-01-19 10:00:00,45.7,65,36.4,0.0,13.9
2024-01-19 11:00:00,47.5,56,37.4,0.0,14.9
2024-01-19 12:00:00,49.2,51,39.1,0.0,14.7
2024-01-19 13:00:00,50.7,47,41.7,0.0,13.8
2024-01-19 14:00:00,51.9,45,43.5,0.0,13.2
2024-01-19 15:00:00,52.7,46,43.7,0.0,14.1
2024-01-19 16:00:00,52.3,45,42.3,0.0,14.6
2024-01-19 17:00:00,50.8,43,40.6,0.0,14.1
